,project_id,station_lat,station_lon,Middepth_m,slope,intercept,r_val,p_val
42,3315,78.5,84.5,12.4995,0.6341524470740436,5.186262798713367,0.5245294668301846,0.05415015003766517
43,3315,78.5,85.5,12.4995,0.3255921820948574,6.157393352399448,0.26897996941176927,0.33234335692078854
44,3315,78.5,86.5,12.4995,0.1509075182895371,7.6444788608204615,0.09139024498473938,0.7364087293510488
45,3315,78.5,87.5,12.4995,0.10770649285111975,7.688836354478753,0.06103981681470654,0.8098636603754554
46,3315,78.5,88.5,12.4995,-0.2517615548679422,7.702752645881767,-0.1263077122997021,0.6537545102635579
47,3315,78.5,89.5,12.4995,1.1482091614166416,4.819741936163071,0.5765441897988828,0.04972513496853942
48,3315,78.5,90.5,12.4995,0.7901390301114691,7.114658184934666,0.6147367523502925,0.008639205786517142
49,3315,78.5,91.5,12.4995,0.24880878768752981,10.166550279600491,0.14757369790526095,0.5465720519983659
50,3315,79.5,60.5,12.4995,-0.711841146981563,8.611370696101346,-0.5751556528888333,0.024887967858334786
51,3315,79.5,61.5,12.4995,-0.4934227066669944,7.646148230164623,-0.2860439195667487,0.26570223934843523
52,3315,79.5,62.5,12.4995,-0.2597823575709288,7.231860480527551,-0.16312359533333318,0.5613218106670192
53,3315,79.5,63.5,12.4995,0.15142261051729386,6.745365020171692,0.07377149937140974,0.785992094063475
54,3315,79.5,64.5,12.4995,1.2136288242330282,6.037400067221216,0.4087648876178951,0.16549916026824688
55,3315,79.5,65.5,12.4995,0.20776582698547535,6.813579908574465,0.10347493143210756,0.7248249812807839
56,3315,79.5,66.5,12.4995,0.4345492946802313,5.550155535466711,0.2116842902617222,0.4488280216274877
57,3315,79.5,67.5,12.4995,0.2070016324386802,6.529517023198186,0.10514536306412574,0.7205437854496032
58,3315,79.5,68.5,12.4995,0.36636194588482324,5.709855364334417,0.2353478795385112,0.4615200314908112
59,3315,79.5,69.5,12.4995,0.34549431966545063,5.700350834993316,0.2405450313835867,0.35236835525911037
60,3315,79.5,70.5,12.4995,0.13100661811506736,5.916092201238369,0.06503458819724504,0.8251840675752202
61,3315,79.5,71.5,12.4995,1.216491055645627,4.737862254837742,0.7582458480665278,0.017889769886981252
62,3315,79.5,72.5,12.4995,0.2322090525661726,5.774416928819006,0.16959666679987098,0.598230806560907
63,3315,79.5,73.5,12.4995,1.4130714750874163,4.1812664653284894,0.7386222803878264,0.009422558458657334
64,3315,79.5,74.5,12.4995,0.382503672974131,6.331153206713759,0.2437364344088723,0.38135434407362623
65,3315,79.5,75.5,12.4995,1.6913511577653868,3.794853312556385,0.758846119673618,0.010929945615697574
66,3318,69.5,34.5,12.4995,-0.35951796245117573,7.545632016367697,-0.26192086383925905,0.34567177970789453
67,3318,69.5,35.5,12.4995,-0.2985494650091912,7.442710556607926,-0.1671394568272467,0.5214073269016419
68,3318,70.5,35.5,12.4995,0.3905795832843819,7.3674404416856305,0.2264892429486,0.4169526110442139
69,3318,70.5,36.5,12.4995,-0.6839026489316004,9.122485391241922,-0.47825735197325875,0.0383350408633942
70,3318,70.5,37.5,12.4995,-0.8434303406421823,9.635034546549686,-0.4603805133327139,0.0727359473477118
71,3318,70.5,38.5,12.4995,0.04391606559917481,8.327423494811496,0.023855453699476933,0.927588899819842
72,3318,71.5,38.5,12.4995,0.18382497021260014,8.66550100611656,0.08475801160215654,0.7463696146865596
73,3318,71.5,39.5,12.4995,-0.19724091431043472,9.45817958202202,-0.0989313885948262,0.6961240776419744
74,3318,71.5,40.5,12.4995,-0.22491123675239127,9.41033953515018,-0.12345111916522072,0.6255275742973654
75,3318,71.5,41.5,12.4995,-0.6626684816141115,10.131185118353542,-0.3756753700426334,0.11295216557372711
76,3318,72.5,42.5,12.4995,-0.4084789399828388,10.044089019685751,-0.24049288716715564,0.33640927917698615
77,3318,72.5,43.5,12.4995,-0.5687305979746387,9.888264949470662,-0.3426776059422266,0.15094369886041378
78,3318,72.5,44.5,12.4995,-1.121238115248782,12.463676002231304,-0.5951063423571348,0.003482007937532139
79,3318,73.5,44.5,12.4995,0.2642134568008087,6.896883081829598,0.16525372806266647,0.5261843983493627
80,3318,73.5,45.5,12.4995,-0.26661718151085334,9.208543274472392,-0.16308654853055093,0.5047046538843175
81,3318,73.5,46.5,12.4995,-0.25361954100347456,8.934115028599052,-0.1466027949941308,0.5744801620350661
82,3318,74.5,46.5,12.4995,0.20762056635717788,7.52904081193402,0.11444056145055372,0.6618564110565974
83,3318,74.5,47.5,12.4995,-0.34030742138827313,9.017146641129186,-0.2525463199484734,0.3453422969060306
84,3318,74.5,48.5,12.4995,0.6246198875200506,6.882143780849435,0.35244419724780746,0.19760162972125506
85,3318,75.5,48.5,12.4995,0.6362395584955614,5.569730525382944,0.5243358292851092,0.08011435564816592
86,3318,75.5,49.5,12.4995,0.2589623234484026,7.458506302263267,0.13687765450893802,0.5880995132487064
87,3318,75.5,50.5,12.4995,-0.24833377375209797,7.946544598578346,-0.1394951246965354,0.6200155704749637
88,3318,75.5,51.5,12.4995,0.0033023522313333172,6.852840862610968,0.002355041661720373,0.9928427504706081
89,3318,75.5,52.5,12.4995,0.7440723329340108,3.930317122480644,0.5235165702989296,0.4764834297010705
90,3318,75.5,74.5,12.4995,-0.5182970249910226,8.446866542825193,-0.33852119525178814,0.18381770259571015
91,3318,76.5,52.5,12.4995,-1.5983239023581564,7.411473518666492,-0.6359501043945625,0.06561635072071012
92,3318,76.5,53.5,12.4995,-0.1130327599474175,7.880832512707332,-0.1268490818768907,0.6523565935017799
93,3318,76.5,54.5,12.4995,1.4595201630514631,6.603287993535399,0.731568355903751,0.0012779894440181308
94,3318,76.5,55.5,12.4995,0.7637463511619613,4.938856656303674,0.6460345795555219,0.009271398092362717
95,3318,76.5,69.5,12.4995,-0.8552586740480828,7.604755203649171,-0.6415849869325234,0.024521655930532963
96,3318,76.5,70.5,12.4995,-0.23980274255779285,8.28751737685668,-0.11168252216732258,0.669566049153991
97,3318,76.5,71.5,12.4995,-0.4262011610812758,9.293750969505107,-0.18030060077971094,0.5555627990666465
98,3318,77.5,55.5,12.4995,0.7897015140032996,6.392859743240681,0.48644469528689055,0.040654440061069885
99,3318,77.5,56.5,12.4995,0.8995018293490974,6.14981039892854,0.6486745666723608,0.004848597927752452
100,3318,77.5,57.5,12.4995,0.8597409091812845,5.894426762381846,0.5740074872129329,0.020063314586316543
101,3318,77.5,58.5,12.4995,0.41673679638544653,7.389639432611873,0.2768423237623189,0.28205751721715966
102,3318,77.5,59.5,12.4995,-0.4110387462629732,8.399576712505612,-0.23548586902733157,0.34686951527521537
103,3318,77.5,60.5,12.4995,0.2706659107248353,8.167042190725688,0.12209909092475255,0.6646581049755824
104,3318,77.5,61.5,12.4995,-0.2984109870706736,8.567200507957558,-0.13597491507400375,0.6028107623738842
105,3318,77.5,62.5,12.4995,-1.0816085774317132,9.019689967240465,-0.5715621014037491,0.02602037556568791
106,3318,77.5,63.5,12.4995,0.044471534015378206,7.774188153326262,0.018102562555734645,0.9489439426598085
107,3318,77.5,64.5,12.4995,-0.49123509790851594,8.767023328341246,-0.18869025267954603,0.5006388099868004
108,3318,77.5,65.5,12.4995,-0.5493395512629964,9.633896726425224,-0.29551643049635173,0.20587997020637056
109,3318,77.5,66.5,12.4995,-0.3560497437736668,9.13358624364475,-0.18052011584214786,0.4595681485222307
110,3318,77.5,67.5,12.4995,-0.2893663225823511,8.989269993168548,-0.14851959830807202,0.5564275952089786
111,3318,77.5,68.5,12.4995,-0.1818748561483718,8.255064648144984,-0.11554052844637924,0.6700316547109
112,3318,77.5,69.5,12.4995,0.5785746589442559,6.105654686258369,0.4237688428406568,0.10189504514455898
113,3318,77.5,70.5,12.4995,1.1033144125809444,5.459205461878364,0.6458773189647029,0.0170936963442529
114,3318,77.5,71.5,12.4995,0.7135877258988595,6.2545967506435165,0.3410847418587129,0.21344765325894857
115,3318,77.5,72.5,12.4995,-0.6564820357546856,9.2621000233757,-0.2934955138216549,0.25289587210146036
116,3318,77.5,73.5,12.4995,-0.1697186115771029,8.728485485860265,-0.05930124812480837,0.827308852036768
117,3318,77.5,74.5,12.4995,0.2844662523900903,6.521663632458891,0.17482122686845,0.567834326854546
118,3318,77.5,75.5,12.4995,0.7422894599102904,5.802540098782063,0.5837810684132891,0.07641750548827644
119,3318,78.5,65.5,12.4995,-0.21992594251769104,7.474102167917202,-0.21787832154334735,0.45429105144639137
120,3318,78.5,66.5,12.4995,-0.4652215771714009,7.825380368741261,-0.3383876313130827,0.25809308429101474
121,3318,78.5,67.5,12.4995,-0.4521938040713308,7.986025712637779,-0.29971623773712947,0.27779373138806207
122,3318,78.5,68.5,12.4995,0.05088879767756825,6.812379463903628,0.03556091528773022,0.8922203833765776
123,3318,78.5,69.5,12.4995,0.1508036595219805,6.3839903284127475,0.11529257819108,0.6947044070562429
124,3318,78.5,70.5,12.4995,0.9835712847418129,5.389125652785679,0.5044391286329463,0.07875928783808463
125,3318,78.5,71.5,12.4995,-0.047058269978172654,7.128569620069819,-0.03985178034884793,0.897152636338725
126,3318,78.5,72.5,12.4995,0.16798485574824815,7.222692545192411,0.09193219575570569,0.7546067945496739
127,3318,78.5,73.5,12.4995,0.28539992207444465,6.602770121503556,0.25647007538756783,0.3761067527464963
128,3318,78.5,74.5,12.4995,0.7761629276700762,5.811027086926246,0.42098993215766717,0.13386255126568283
129,3318,78.5,75.5,12.4995,0.5929612403021499,5.727090753515056,0.3627926206182069,0.2464440724631362
130,3318,78.5,76.5,12.4995,0.027361445549858903,7.178573183165355,0.0237413123308232,0.9304542404077891
131,3318,78.5,77.5,12.4995,0.4066325245098166,7.324516038926507,0.2256815530089628,0.40067198965099615
132,3318,78.5,78.5,12.4995,-0.06936715448389827,8.598499573184128,-0.05321743269110734,0.8448138865614143
133,3318,78.5,79.5,12.4995,-0.15018020292972603,9.177190353675117,-0.08629918861117856,0.7334896952427015
134,3318,79.5,64.5,12.4995,0.685627958506347,9.153181495133584,0.3110984461150684,0.27896291879241053
135,3318,79.5,65.5,12.4995,-0.2603858269575043,9.810669572893397,-0.10047016300066341,0.7112186200922588
136,3318,79.5,66.5,12.4995,-0.6052868634382487,11.920052019811271,-0.21751344713914228,0.4016773208734813
137,3318,79.5,67.5,12.4995,0.8850035105202343,8.306178308738337,0.30373868698167816,0.27107857727956713
138,3318,79.5,68.5,12.4995,0.3899768625130158,7.429161680982334,0.20237173850589407,0.4360056018767673
139,3318,79.5,69.5,12.4995,0.2019354211853041,7.365147641329756,0.11292045097534674,0.6661017115698213
140,3318,79.5,71.5,12.4995,0.3230840294730783,7.170815486216623,0.18581005044481408,0.47521783958625374
141,3326,48.5,-5.5,12.4995,-0.8526538508051555,9.119378295886312,-0.6387147031668511,0.003245160864415261
142,3326,48.5,-6.5,12.4995,-0.6437356428431489,10.138853192232542,-0.3057268136389757,0.20305190525603245
143,3326,49.5,-6.5,12.4995,-0.8034067050547387,10.044279696193524,-0.41062623431883205,0.08075109207716628
144,3326,49.5,-7.5,12.4995,-0.787560034950091,9.860639994053988,-0.4338158402365867,0.0634981109806216
145,3326,50.5,-8.5,12.4995,-1.0620766612440564,9.823479050149352,-0.5346305073148218,0.01835748168738159
146,3326,50.5,-9.5,12.4995,0.17530858036271837,8.737191081882857,0.08535803640394583,0.7129625139337621
147,3326,51.5,-10.5,12.4995,0.06860774806985948,9.937870512692072,0.03684214171792345,0.8740257920033062
148,3326,51.5,-9.5,12.4995,0.09801537245085833,9.698821613832267,0.05315279638761594,0.8190065063593235
149,3326,52.5,-10.5,12.4995,-0.0659734823555915,9.996536807256378,-0.0380729260473608,0.8698513010025832
150,3326,52.5,-11.5,12.4995,-0.2570251260084109,10.151679322950695,-0.14742523859280554,0.5020415302046589
151,3326,52.5,-12.5,12.4995,-0.11370749587890493,8.794489785780666,-0.061446694577406695,0.7913241215888748
152,3326,53.5,-12.5,12.4995,-0.23790255859042586,8.928127501790327,-0.1691024745980029,0.4760232666253531
153,3326,53.5,-13.5,12.4995,-0.006024924530208731,8.949766585229119,-0.003266192177922548,0.9884904996923614
154,3326,53.5,-14.5,12.4995,-0.17094986205545873,9.71025306267042,-0.1569195914885612,0.4969536543453995
155,3326,53.5,-15.5,12.4995,-1.3512938862605586,10.766163655956783,-0.7247837803346533,0.0022371463025830205
156,3326,54.5,-15.5,12.4995,-0.3412902222230282,9.29188598741793,-0.15821831330785333,0.5306315829537015
157,3326,54.5,-16.5,12.4995,-0.40173324719541237,11.54702544980065,-0.26721233419398016,0.2177230597498426
158,3326,55.5,-14.5,12.4995,-0.5975973014278186,8.803083720229104,-0.3649454578257815,0.14977297226245465
159,3326,55.5,-15.5,12.4995,-0.6485687028857682,8.746445258251208,-0.5805837236841512,0.01836902262672864
160,3326,56.5,-13.5,12.4995,-0.15249124383061047,8.84663550926261,-0.12526814978045417,0.5690076857935082
161,3326,56.5,-14.5,12.4995,-0.8301639768865441,6.74745221920662,-0.38592779195755444,0.30495325164697745
162,3326,57.5,-10.5,12.4995,-0.3198502942476254,9.659699052132433,-0.1276023186922346,0.6138566541066444
163,3326,57.5,-11.5,12.4995,-0.8684503283748699,10.945730621328133,-0.5062333482662018,0.013710133720731293
164,3326,57.5,-12.5,12.4995,-0.2754996795565884,9.815764697668046,-0.21130450397763392,0.3331162802973687
165,3326,57.5,-13.5,12.4995,-0.128628406741433,9.059270312530307,-0.10193288293399025,0.6517168678142415
166,3326,58.5,-10.5,12.4995,-1.0673100979255385,11.221178103843942,-0.49174625916358033,0.027652053078863884
167,3326,58.5,-9.5,12.4995,-0.38281345837655634,8.999133022810566,-0.18770752810297456,0.47063946994173933
168,3326,59.5,-8.5,12.4995,-0.19604274548755588,9.121006261495298,-0.08964686622583737,0.723527838050898
169,3326,59.5,-9.5,12.4995,-0.8456079666464053,11.46318549202096,-0.368960541303798,0.10940472485754493
170,3326,60.5,-7.5,12.4995,-0.5900174737502928,8.533208147974713,-0.4468747065821095,0.07212138272628016
171,3326,60.5,-8.5,12.4995,-0.6510884413444236,10.344009394768294,-0.35611828763200587,0.14692686108003314
172,3326,61.5,-6.5,12.4995,0.14292111425880846,8.851311792649506,0.08686961005414046,0.7006829878767826
173,3326,61.5,-7.5,12.4995,-0.7240041798512824,9.398257743998723,-0.5202117706730729,0.013070129488315263
174,3326,62.5,-6.5,12.4995,0.34249656619809576,9.75033625362918,0.18040372270113497,0.4100939859972731
175,3326,62.5,-7.5,12.4995,,,0.0,
176,3326,63.5,-4.5,12.4995,0.27446020998642295,8.490520377084351,0.1810537916056328,0.40838069786871434
177,3326,63.5,-5.5,12.4995,-0.12883900066812753,9.889630593227567,-0.10082955489162775,0.6315384555828615
178,3326,63.5,-6.5,12.4995,-0.30052876361472713,7.266207729593348,-0.19701454171387042,0.48156778281696044
179,3326,64.5,-2.5,12.4995,-0.07926645978897817,8.09457693728613,-0.12507066132968706,0.5993131025582736
180,3326,64.5,-3.5,12.4995,-0.20504015151037985,9.556344088351736,-0.16370258089878592,0.4446637512205307
181,3326,64.5,-4.5,12.4995,0.37242869966685,7.2934037380634456,0.2676398341925512,0.2285176474481197
182,3326,65.5,-1.5,12.4995,0.10154249786240446,9.272962798407946,0.07029056166183811,0.7384753613739432
183,3326,65.5,-2.5,12.4995,0.1499924125625884,9.32152640145403,0.10085806689203136,0.6239656652187249
184,3326,66.5,-0.5,12.4995,0.1674857794780062,9.747101085287488,0.0949172552268274,0.6666161427912429
185,3326,66.5,-1.5,12.4995,0.2678464977292733,7.149922169361942,0.15287265405728828,0.49701700689135986
186,3326,66.5,0.5,12.4995,0.4321886260111026,6.09622307968584,0.353221834340775,0.17958842604948105
187,3326,67.5,0.5,12.4995,-0.09153478996920233,10.736928848289141,-0.05922028488753886,0.7883855970298209
188,3326,68.5,0.5,12.4995,0.7590896723960483,5.510745130550861,0.5607275195726323,0.010114811942856503
189,3326,68.5,1.5,12.4995,0.1467386846905255,9.514051510308061,0.08698636363014921,0.6930958564664234
190,3326,68.5,2.5,12.4995,0.2563687399995551,8.77173140320932,0.2819893392868628,0.20357442376573281
191,3326,69.5,17.5,12.4995,-0.44625089335839585,9.314150149410136,-0.18517574266212172,0.4923385877866914
192,3326,69.5,2.5,12.4995,-0.6606333546757991,11.004305400620067,-0.36526022010240844,0.07924203382334281
193,3326,69.5,3.5,12.4995,0.16530715945623747,8.024226684610502,0.07225767801242494,0.7828607271393312
194,3326,70.5,15.5,12.4995,-0.6319667574598185,10.098941737013893,-0.24435069424943412,0.34456697369199085
195,3326,70.5,16.5,12.4995,-0.22677967116482398,9.788351164289667,-0.10325712846097165,0.6648641206445265
196,3326,70.5,17.5,12.4995,-0.2671443667586456,8.03370036163622,-0.11093022261492043,0.661236763320795
197,3326,70.5,3.5,12.4995,-0.9528540967223725,11.315450278807443,-0.39819060932827127,0.0913154055418079
198,3326,71.5,13.5,12.4995,-0.2535672881801343,9.910215598266456,-0.11004455288057138,0.6538104905397596
199,3326,71.5,14.5,12.4995,-0.12027855413377166,9.610198931808803,-0.050076443037129596,0.8386766928697853
200,3326,71.5,15.5,12.4995,-1.100156534873757,10.252921119775149,-0.568658592027829,0.03383855990783113
201,3326,71.5,3.5,12.4995,0.05013480260187378,9.761441419258597,0.020354828726321522,0.9403565125285696
202,3326,72.5,11.5,12.4995,-0.7163021315337179,9.27235722436387,-0.29055482117788034,0.29345557025996316
203,3326,72.5,12.5,12.4995,-0.9653866440007425,10.073670786939605,-0.45792100178995004,0.056007268258338495
204,3326,72.5,13.5,12.4995,-0.6789532305505127,9.28631558290429,-0.32352651619478673,0.2215784990865883
205,3326,72.5,3.5,12.4995,-0.5536129985436015,11.152172617577662,-0.3247904428824523,0.12149521535074521
206,3326,73.5,10.5,12.4995,0.18484586323174543,8.910386476920266,0.09826241698777848,0.6635305619857225
207,3326,73.5,11.5,12.4995,-0.6776232490162881,8.379706085768673,-0.2522867611887933,0.4056596628052017
208,3326,73.5,3.5,12.4995,-0.43597747443093926,10.628374129860841,-0.19389611031243226,0.42638805236071087
209,3326,73.5,8.5,12.4995,0.19183735093472382,8.020384095742546,0.18094244879792645,0.4203353020313245
210,3326,73.5,9.5,12.4995,0.1008394512846611,8.72126559107905,0.055045956939216587,0.803006457920156
211,3326,74.5,3.5,12.4995,-0.23757944879729884,9.271045594202231,-0.14025669656945364,0.5442559237418283
212,3326,74.5,6.5,12.4995,-0.5903901003136561,8.84641529540615,-0.4973263741916747,0.01575679275301192
213,3326,74.5,7.5,12.4995,-0.05810279659402112,9.26952356592255,-0.039859348222314406,0.8532926320648995
214,3326,74.5,8.5,12.4995,0.0811034354954484,8.67299645821037,0.07006538262006354,0.756687534022745
215,3326,75.5,1.5,12.4995,-0.5086843321300052,10.431014885360803,-0.33705539492389935,0.11577847085290413
216,3326,75.5,2.5,12.4995,-0.15240504627537116,9.573161721019808,-0.09615140362542342,0.6625289966075769
217,3326,75.5,3.5,12.4995,0.053748017023756894,8.658951575625919,0.04319340126749272,0.8411673759264824
218,3326,76.5,1.5,12.4995,-0.9746806833132043,12.140242285480644,-0.5266715158699642,0.00819159242134703
219,3326,76.5,2.5,12.4995,-0.9819769256829693,9.765998501634598,-0.36645798748038244,0.14796505669466958
